rcDate,rcNo,chulNo,hrNo,age,ageCond,budam,chaksunT,chaksunY,chaksun_6m,dusu,ilsu,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,prd,prizeCond,rank,rating,rcCntT,rcCntY,rcDist,sex,wgBudam,track,weather,waterRate,ord,rcTime,jkNo,trNo,owNo
20210115,2,6,42346,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,수,56.5,건조,맑음,3,11,80.2,80588,70194,105133
20210115,2,7,39718,5,연령오픈,별정A,11040000,2000000,0,12,2,0,0,0,0,1,0,한국,R0~0,국6등급,-,20,5,1200,거,57.0,건조,맑음,3,6,77.4,80402,70109,104148
20210115,2,8,41200,4,연령오픈,별정A,4750000,4750000,1250000,12,2,0,0,0,0,1,1,한국,R0~0,국6등급,-,13,8,1200,수,57.0,건조,맑음,3,10,79.2,80512,70137,104118
20210115,2,9,43002,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,54.5,건조,맑음,3,5,77.3,80403,70125,104098
20210115,2,10,41990,3,연령오픈,별정A,1250000,1250000,1250000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,수,56.5,건조,맑음,3,3,77.0,80484,70142,105038
20210115,2,11,43191,3,연령오픈,별정A,38760000,38760000,38760000,12,2,1,1,0,0,1,1,한국,R0~0,국6등급,-,3,3,1200,수,56.5,건조,맑음,3,1,75.0,80423,70086,201269
20210115,2,12,42257,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1200,수,56.5,건조,맑음,3,4,77.0,80551,70130,117004
20210115,3,1,42396,3,연령오픈,별정A,2640000,2640000,2640000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1400,암,54.5,건조,맑음,3,10,94.0,80438,70121,112292
20210115,3,2,42335,3,연령오픈,별정A,3960000,3960000,3960000,12,2,0,0,0,0,1,1,한국,R0~0,국6등급,-,2,2,1400,암,50.5,건조,맑음,3,6,92.6,80599,70134,110050
20210115,3,3,43065,3,연령오픈,별정A,5720000,5720000,5720000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1400,암,54.5,건조,맑음,3,8,93.6,80376,70194,113115
20210115,3,4,41290,4,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1400,암,55.0,건조,맑음,3,9,93.7,80403,70142,104145
20210115,3,5,40554,4,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,8,8,1400,암,55.0,건조,맑음,3,5,92.1,80401,70137,106062
20210115,3,6,42337,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국(포),R0~0,국6등급,-,0,0,1400,암,54.5,건조,맑음,3,2,90.5,80542,70136,112008
20210115,3,7,43072,3,연령오픈,별정A,3080000,3080000,3080000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1400,암,54.5,건조,맑음,3,1,90.2,80482,70123,10421
20210115,3,8,42989,3,연령오픈,별정A,1000000,1000000,1000000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1400,암,54.5,건조,맑음,3,3,91.5,80546,70128,113115
20210115,3,9,39363,5,연령오픈,별정A,7240000,1000000,0,12,2,0,0,0,0,1,0,한국,R0~0,국6등급,-,16,4,1400,암,55.0,건조,맑음,3,4,91.7,80421,70140,106231
20210115,3,10,42540,3,연령오픈,별정A,3080000,3080000,3080000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1400,암,54.5,건조,맑음,3,11,94.2,80564,70120,110048
20210115,3,11,40885,4,연령오픈,별정A,4100000,4100000,4100000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,7,7,1400,암,51.0,건조,맑음,3,7,93.1,80601,70086,65095
20210115,3,12,41080,4,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,3,1400,암,55.0,건조,맑음,3,12,99.1,80591,70130,117002
20210115,4,1,41369,4,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1600,수,57.0,건조,맑음,3,12,113.6,80381,70142,106289
20210115,4,2,40754,4,연령오픈,별정A,12320000,12320000,12320000,12,2,1,1,1,1,0,0,한국,R0~0,국6등급,-,2,2,1600,거,57.0,건조,맑음,3,4,107.1,80423,70133,65077
20210115,4,3,41326,4,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1600,수,54.0,건조,맑음,3,11,109.5,80600,70134,65082
20210115,4,4,41250,4,연령오픈,별정A,2000000,2000000,2000000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,10,7,1600,암,55.0,건조,맑음,3,5,107.3,80296,70137,110050
20210115,4,5,42565,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1600,거,56.5,건조,맑음,3,9,108.6,80591,70194,106049
20210115,4,6,42913,3,연령오픈,별정A,13500000,13500000,13500000,12,2,0,0,0,0,1,1,한국,R0~0,국6등급,-,4,4,1600,수,56.5,건조,맑음,3,10,109.4,80551,70130,105119
20210115,4,7,40796,4,연령오픈,별정A,5060000,5060000,5060000,12,2,0,0,1,1,0,0,한국,R0~0,국6등급,-,1,1,1600,수,57.0,건조,맑음,3,1,103.8,80438,70180,10813
20210115,4,8,42105,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1600,암,54.5,건조,맑음,3,3,105.6,80401,70127,112292
20210115,4,9,43148,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1600,거,52.5,건조,맑음,3,8,108.0,80599,70126,105137
20210115,4,10,40671,4,연령오픈,별정A,5490000,5490000,3890000,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1600,거,57.0,건조,맑음,3,2,103.9,80482,70138,104109
20210115,4,11,43402,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1600,거,56.5,건조,맑음,3,6,107.4,80431,70156,65160
20210115,4,12,42668,3,연령오픈,별정A,0,0,0,12,2,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1600,수,56.5,건조,맑음,3,7,107.7,80588,70129,109149
20210115,5,1,40837,4,연령오픈,핸디캡,30600000,30600000,25000000,12,2,1,1,0,0,1,1,한국,R1~35,국5등급,32,6,6,1200,암,54.5,건조,맑음,3,10,78.3,80512,70194,110051
20210115,5,2,40252,4,연령오픈,핸디캡,24000000,24000000,24000000,12,2,1,1,0,0,0,0,한국,R1~35,국5등급,30,6,6,1200,암,53.5,건조,맑음,3,12,78.7,80588,70141,104123
20210115,5,3,43628,4,연령오픈,핸디캡,0,0,0,12,2,0,0,0,0,0,0,미국,R1~35,국5등급,34,8,6,1200,암,55.5,건조,맑음,3,11,78.5,80403,70133,104130
20210115,5,4,40700,4,연령오픈,핸디캡,16750000,16750000,16750000,12,2,1,1,0,0,0,0,한국(포),R1~35,국5등급,30,3,3,1200,암,53.5,건조,맑음,3,9,77.5,80568,70128,112270
20210115,5,5,42372,3,연령오픈,핸디캡,21010000,21010000,21010000,12,2,2,2,0,0,0,0,한국,R1~35,국5등급,32,2,2,1200,암,54.0,건조,맑음,3,6,76.2,80542,70136,118013
20210115,5,6,41413,4,연령오픈,핸디캡,36050000,36050000,16700000,12,2,1,1,0,0,3,3,한국,R1~35,국5등급,34,7,7,1200,암,55.5,건조,맑음,3,5,76.0,80591,70086,118027
20210115,5,7,41435,4,연령오픈,핸디캡,24000000,24000000,24000000,12,2,1,1,0,0,0,0,한국,R1~35,국5등급,30,2,2,1200,암,53.5,건조,맑음,3,2,75.5,80564,70120,117038
20210115,5,8,42514,3,연령오픈,핸디캡,17250000,17250000,17250000,12,2,1,1,0,0,0,0,한국,R1~35,국5등급,31,2,2,1200,암,51.0,건조,맑음,3,1,75.1,80600,70176,214708
20210115,5,9,38535,5,연령오픈,핸디캡,75030000,38750000,38750000,12,2,2,1,2,1,1,0,한국,R1~35,국5등급,33,16,6,1200,암,55.0,건조,맑음,3,7,76.3,80431,70127,112298
20210115,5,10,37893,6,연령오픈,핸디캡,52080000,14400000,0,12,2,2,0,1,1,1,1,한국,R1~35,국5등급,28,28,9,1200,암,52.5,건조,맑음,3,4,76.0,80296,70132,104159
20210115,5,11,41350,4,연령오픈,핸디캡,50620000,17700000,17700000,12,2,1,0,1,1,3,1,한국,R1~35,국5등급,32,8,5,1200,암,54.5,건조,맑음,3,8,76.6,80434,70121,112274
20210115,5,12,40286,4,연령오픈,핸디캡,36700000,36700000,36700000,12,2,1,1,0,0,2,2,한국,R1~35,국5등급,31,6,6,1200,암,51.0,건조,맑음,3,3,75.7,80601,70086,104133
20210115,6,1,45462,3,연령오픈,별정B,5040000,5040000,5040000,12,2,0,0,0,0,1,1,미국,R1~50,혼4등급,38,1,1,1200,수,53.5,건조,맑음,3,11,78.3,80568,70246,105040
20210115,6,2,40437,4,연령오픈,별정B,127190000,39440000,39440000,12,2,3,1,2,1,0,0,한국,R1~50,혼4등급,46,11,6,1200,암,55.0,건조,맑음,3,12,78.6,80395,70136,112287
20210115,6,3,41110,4,연령오픈,별정B,47880000,26400000,0,12,2,1,0,2,2,1,0,한국,R1~50,혼4등급,36,8,5,1200,암,52.0,건조,맑음,3,1,75.4,80588,70133,119006
20210115,6,4,38935,5,연령오픈,별정B,58040000,16560000,3360000,12,2,0,0,6,1,0,0,한국,R1~50,혼4등급,39,20,3,1200,수,51.0,건조,맑음,3,6,76.2,80599,70134,109142
20210115,6,5,45678,3,연령오픈,별정B,0,0,0,12,2,0,0,0,0,0,0,미국,R1~50,혼4등급,38,1,1,1200,암,51.5,건조,맑음,3,10,77.6,80376,70186,112021
20210115,6,6,44755,4,연령오픈,별정B,0,0,0,12,2,0,0,0,0,0,0,미국,R1~50,혼4등급,38,3,3,1200,암,52.0,건조,맑음,3,5,76.1,80532,70176,104162
20210115,6,7,45141,3,연령오픈,별정B,-3375000,0,0,12,2,0,0,0,0,0,0,미국,R1~50,혼4등급,38,2,2,1200,수,53.5,건조,맑음,3,2,75.4,80551,70223,115007
20210115,6,8,45463,3,연령오픈,별정B,0,0,0,12,2,0,0,0,0,0,0,미국,R1~50,혼4등급,38,1,1,1200,수,53.5,건조,맑음,3,7,76.7,80546,70224,105040
20210115,6,9,44757,3,연령오픈,별정B,0,0,0,12,2,0,0,0,0,0,0,미국,R1~50,혼4등급,38,0,0,1200,수,53.5,건조,맑음,3,9,77.6,80431,70141,214708
20210115,6,10,37930,6,연령오픈,별정B,96040000,18600000,16200000,12,2,3,0,2,1,0,0,한국(포),R1~50,혼4등급,42,28,9,1200,암,54.0,건조,맑음,3,4,76.1,80421,70126,106075
20210115,6,11,46255,3,연령오픈,별정B,0,0,0,12,2,0,0,0,0,0,0,미국,R1~50,혼4등급,38,0,0,1200,수,53.5,건조,맑음,3,8,76.8,80564,70123,106255
20210115,6,12,36876,6,연령오픈,별정B,88280000,16800000,0,12,2,1,0,2,0,8,2,한국(포),R1~50,혼4등급,42,19,5,1200,거,56.0,건조,맑음,3,3,75.7,80296,70223,118011
20210115,7,1,40965,4,연령오픈,별정B,75520000,73120000,29120000,12,2,3,3,1,1,2,2,한국,R1~50,국4등급,44,7,6,1600,수,56.0,건조,맑음,3,4,103.1,80423,70141,112304
20210115,7,2,39615,5,연령오픈,별정B,54640000,0,0,12,2,2,0,1,0,1,0,한국,R1~50,국4등급,36,21,3,1600,수,54.0,건조,맑음,3,11,105.2,80296,70133,106253
20210115,7,3,38567,5,연령오픈,별정B,45090000,39890000,36390000,12,2,1,1,2,2,3,2,한국,R1~50,국4등급,39,6,5,1600,거,55.0,건조,맑음,3,10,105.2,80484,70223,112270
20210115,7,4,38743,5,연령오픈,별정B,44530000,39250000,22000000,12,2,2,2,0,0,2,1,한국,R1~50,국4등급,43,9,5,1600,거,56.0,건조,맑음,3,12,107.2,80532,70246,106047
20210115,7,5,39550,5,연령오픈,별정B,124960000,61280000,28280000,12,2,3,1,2,1,5,3,한국,R1~50,국4등급,50,14,7,1600,거,58.0,건조,맑음,3,5,103.2,80568,70180,65121
20210115,7,6,43265,3,연령오픈,별정B,80250000,80250000,69750000,12,2,2,2,0,0,1,1,한국,R1~50,국4등급,39,6,6,1600,수,54.5,건조,맑음,3,3,102.5,80591,70134,110048
20210115,7,7,42322,3,연령오픈,별정B,486990000,106990000,106990000,12,2,4,3,1,1,0,0,한국,R1~50,국4등급,46,6,4,1600,수,56.5,건조,맑음,3,1,100.4,80564,70129,112286
20210115,7,8,39249,5,연령오픈,별정B,70320000,20640000,20640000,12,2,2,0,2,1,1,1,한국,R1~50,국4등급,46,13,5,1600,거,53.0,건조,맑음,3,6,103.3,80599,70136,117053
20210115,7,9,41044,4,연령오픈,별정B,69480000,59400000,50600000,12,2,1,1,5,3,0,0,한국,R1~50,국4등급,46,13,7,1600,수,57.0,건조,맑음,3,7,103.8,80542,70130,117002
20210115,7,10,40466,4,연령오픈,별정B,63240000,63240000,52040000,12,2,2,2,0,0,3,3,한국,R1~50,국4등급,42,7,7,1600,암,54.0,건조,맑음,3,9,104.5,80376,70194,104154
20210115,7,11,40435,4,연령오픈,별정B,85760000,61360000,50560000,12,2,2,1,2,2,3,1,한국,R1~50,국4등급,49,12,6,1600,수,58.0,건조,맑음,3,2,102.5,80551,70130,65007
20210115,7,12,40420,4,연령오픈,별정B,56280000,27600000,26000000,12,2,1,0,2,2,3,1,한국,R1~50,국4등급,37,13,7,1600,암,51.0,건조,맑음,3,8,104.0,80600,70194,112048
20210115,8,1,40345,4,연령오픈,핸디캡,24600000,24600000,7350000,12,2,1,1,1,1,1,1,한국,R1~35,국5등급,31,8,7,1400,거,55.0,건조,맑음,3,11,91.4,80568,70136,113118
20210115,8,2,40954,4,연령오픈,핸디캡,16540000,10300000,1600000,12,2,0,0,2,1,0,0,한국,R1~35,국5등급,27,10,7,1400,거,53.0,건조,맑음,3,7,90.1,80421,70176,65059
20210115,8,3,38564,5,연령오픈,핸디캡,19610000,15000000,15000000,12,2,1,1,0,0,0,0,한국,R1~35,국5등급,29,25,8,1400,암,51.0,건조,맑음,3,10,90.9,80599,70138,109138
20210115,8,4,42436,3,연령오픈,핸디캡,22000000,22000000,22000000,12,2,2,2,0,0,0,0,한국,R1~35,국5등급,31,2,2,1400,수,54.5,건조,맑음,3,1,88.5,80482,70125,104104
20210115,8,5,41455,4,연령오픈,핸디캡,16300000,16300000,5500000,12,2,0,0,2,2,0,0,한국,R1~35,국5등급,29,5,4,1400,거,54.0,건조,맑음,3,2,88.6,80532,70186,111075
20210115,8,6,41502,4,연령오픈,핸디캡,43530000,27450000,18650000,12,2,2,1,2,2,0,0,한국,R1~35,국5등급,35,8,5,1400,수,57.0,건조,맑음,3,12,92.7,80591,70132,104087
20210115,8,7,42734,3,연령오픈,핸디캡,69800000,69800000,69800000,12,2,2,2,2,2,0,0,한국,R1~35,국5등급,34,6,6,1400,수,53.0,건조,맑음,3,3,89.2,80600,70134,105137
20210115,8,8,37146,6,연령오픈,핸디캡,80940000,0,0,12,2,2,0,4,0,0,0,한국,R1~35,국5등급,33,39,8,1400,거,52.0,건조,맑음,3,8,90.2,80601,70132,114035
20210115,8,9,43269,3,연령오픈,핸디캡,19500000,19500000,19500000,12,2,1,1,1,1,0,0,한국,R1~35,국5등급,30,2,2,1400,수,54.0,건조,맑음,3,6,89.9,80423,70141,112303
20210115,8,10,40989,4,연령오픈,핸디캡,31700000,22300000,13500000,12,2,0,0,1,1,4,3,한국,R1~35,국5등급,26,7,5,1400,수,52.5,건조,맑음,3,9,90.2,80438,70128,110048
20210115,8,11,40311,4,연령오픈,핸디캡,19800000,17800000,3500000,12,2,0,0,2,2,0,0,한국(포),R1~35,국5등급,27,7,6,1400,거,53.0,건조,맑음,3,4,89.4,80376,70224,110056
20210115,8,12,40474,4,연령오픈,핸디캡,25250000,23250000,22000000,12,2,1,1,0,0,0,0,한국(포),R1~35,국5등급,31,9,5,1400,암,53.0,건조,맑음,3,5,89.9,80434,70121,110058
20210115,9,1,37764,6,연령오픈,핸디캡,151580000,16260000,13260000,11,2,3,0,4,0,3,1,한국,R1~65,국3등급,55,22,6,1400,거,53.0,건조,맑음,3,11,91.6,80532,70135,112003
20210115,9,2,41116,4,연령오픈,핸디캡,105940000,51900000,10500000,11,2,2,1,3,0,3,2,한국,R1~65,국3등급,54,9,4,1400,거,52.5,건조,맑음,3,5,88.7,80484,70156,106084
20210115,9,3,39331,5,연령오픈,핸디캡,187330000,27180000,10680000,11,2,3,0,4,1,2,0,한국,R1~65,국3등급,60,15,6,1400,수,55.5,건조,맑음,3,7,89.7,80423,70141,112303
20210115,9,5,40975,4,연령오픈,핸디캡,165530000,72130000,14230000,11,2,4,1,2,1,2,1,한국,R1~65,국3등급,59,14,9,1400,암,53.0,건조,맑음,3,10,91.3,80401,70134,105008
20210115,9,6,36933,6,연령오픈,핸디캡,156290000,3750000,3750000,11,2,1,0,8,0,3,0,한국,R1~65,국3등급,51,35,5,1400,암,52.0,건조,맑음,3,8,89.9,80483,70141,112303
20210115,9,7,39481,5,연령오픈,핸디캡,100480000,34800000,21600000,11,2,2,0,4,2,2,1,한국,R1~65,국3등급,53,16,5,1400,거,52.0,건조,맑음,3,9,90.0,80376,70194,110048
20210115,9,8,37679,6,연령오픈,핸디캡,151020000,3840000,3840000,11,2,4,0,2,0,1,0,한국,R1~65,국3등급,63,10,1,1400,거,53.0,건조,맑음,3,2,88.2,80599,70136,117004
20210115,9,9,41412,4,연령오픈,핸디캡,158160000,88560000,88560000,11,2,5,3,1,0,0,0,한국,R1~65,국3등급,62,9,5,1400,수,53.5,건조,맑음,3,6,89.0,80600,70125,112002
20210115,9,10,40251,4,연령오픈,핸디캡,153460000,67560000,65160000,11,2,2,1,2,2,3,1,한국,R1~65,국3등급,52,12,6,1400,수,52.0,건조,맑음,3,4,88.6,80438,70180,112292
20210115,9,11,38675,5,연령오픈,핸디캡,222990000,61590000,45090000,11,2,4,1,2,1,1,0,한국,R1~65,국3등급,61,21,6,1400,암,54.0,건조,맑음,3,3,88.4,80546,70194,110048
20210115,9,12,41204,4,연령오픈,핸디캡,183780000,90700000,21700000,11,2,3,1,3,2,2,1,한국(포),R1~65,국3등급,62,17,8,1400,수,56.5,건조,맑음,3,1,86.7,80564,70126,106075
20210115,10,1,38554,5,연령오픈,별정B,204010000,30300000,30300000,12,2,5,0,1,1,3,1,한국(포),R1~80,2등급,71,21,5,1800,암,53.0,건조,맑음,3,5,118.2,80568,70134,109142
20210115,10,2,40539,4,연령오픈,별정B,949780000,350580000,10080000,12,2,5,1,2,0,2,2,한국,R1~80,2등급,80,13,4,1800,수,58.0,건조,맑음,3,2,116.5,80542,70123,104087
20210115,10,3,39834,7,연령오픈,별정B,253850000,34300000,30700000,12,2,3,0,2,0,7,2,호주,R1~80,2등급,78,24,6,1800,거,58.0,건조,맑음,3,8,118.3,80434,70121,112285
20210115,10,4,37561,6,연령오픈,별정B,309140000,29340000,24840000,12,2,5,0,6,1,4,0,한국,R1~80,2등급,76,25,6,1800,거,57.0,건조,맑음,3,12,120.4,80591,70194,104154
20210115,10,5,35924,7,연령오픈,별정B,262960000,0,0,12,2,5,0,3,0,6,0,한국,R1~80,2등급,72,37,3,1800,거,56.0,건조,맑음,3,11,119.8,80402,70109,104148
20210115,10,6,38701,5,연령오픈,별정B,188300000,167820000,91220000,12,2,5,4,1,1,2,1,한국,R1~80,2등급,74,12,8,1800,거,56.0,건조,맑음,3,10,119.4,80484,70123,106112
20210115,10,7,39180,5,연령오픈,별정B,232480000,41480000,25280000,12,2,4,0,4,1,3,2,한국,R1~80,2등급,69,18,5,1800,수,55.0,건조,맑음,3,7,118.2,80564,70142,117003
20210115,10,8,41704,5,연령오픈,별정B,145200000,102900000,61500000,12,2,2,2,3,1,2,1,미국,R1~80,2등급,66,15,8,1800,수,54.0,건조,맑음,3,3,116.9,80546,70136,106055
20210115,10,9,36827,6,연령오픈,별정B,270600000,61500000,61500000,12,2,5,1,4,1,1,0,한국,R1~80,2등급,72,23,4,1800,암,54.0,건조,맑음,3,9,118.3,80376,70194,113115
20210115,10,10,40603,4,연령오픈,별정B,151330000,129250000,74250000,12,2,5,4,1,0,0,0,한국,R1~80,2등급,69,9,5,1800,수,55.0,건조,맑음,3,4,117.6,80423,70125,104098
20210115,10,11,39012,5,연령오픈,별정B,270750000,55350000,3600000,12,2,5,1,6,0,1,1,한국,R1~80,2등급,70,24,6,1800,암,51.0,건조,맑음,3,6,118.2,80601,70086,113123
20210115,10,12,40077,6,연령오픈,별정B,231780000,25380000,20880000,12,2,3,0,5,1,1,1,일본,R1~80,2등급,80,21,5,1800,수,58.0,건조,맑음,3,1,116.5,80296,70127,104146
20210122,1,1,40561,4,연령오픈,별정A,1250000,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,3,1,1000,암,55.0,건조,흐림,5,12,68.4,80376,70136,117054
20210122,1,2,41117,4,연령오픈,별정A,3960000,3960000,3960000,12,3,0,0,0,0,1,1,한국(포),R0~0,국6등급,-,1,1,1000,암,55.0,건조,흐림,5,10,64.2,80431,70156,103012
20210122,1,3,42451,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,54.5,건조,흐림,5,2,61.4,80551,70130,117002
20210122,1,4,42141,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,54.5,건조,흐림,5,8,63.6,80532,70127,119041
20210122,1,5,42880,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,54.5,건조,흐림,5,7,62.9,80482,70106,106289
20210122,1,6,41494,4,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,55.0,건조,흐림,5,4,62.2,80395,70126,110058
20210122,1,7,42569,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,50.5,건조,흐림,5,6,62.5,80599,70136,117004
20210122,1,8,42657,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,54.5,건조,흐림,5,9,63.9,80438,70223,118013
20210122,1,9,42773,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,54.5,건조,흐림,5,5,62.5,80423,70125,104127
20210122,1,10,41170,4,연령오픈,별정A,4000000,1600000,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,3,1,1000,암,51.0,건조,흐림,5,3,62.1,80601,70121,113113
20210122,1,11,42620,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1000,암,54.5,건조,흐림,5,11,65.1,80403,70137,106272
20210122,1,12,42350,3,연령오픈,별정A,9460000,9460000,9460000,12,3,0,0,1,1,1,1,한국,R0~0,국6등급,-,3,3,1000,암,51.5,건조,흐림,5,1,61.3,80600,70134,109142
20210122,2,1,39383,5,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,거,57.0,건조,흐림,5,11,81.4,80403,70142,65154
20210122,2,2,42827,3,연령오픈,별정A,1600000,1600000,1600000,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,3,3,1200,수,56.5,건조,흐림,5,9,78.0,80402,70133,112043
20210122,2,3,43089,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,3,3,1200,수,56.5,건조,흐림,5,7,77.9,80482,70106,105058
20210122,2,4,41991,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,암,54.5,건조,흐림,5,12,82.2,80512,70127,106241
20210122,2,5,42281,3,연령오픈,별정A,5060000,5060000,5060000,12,3,0,0,1,1,0,0,한국,R0~0,국6등급,-,2,2,1200,수,56.5,건조,흐림,5,5,76.6,80423,70125,104095
20210122,2,6,41010,4,연령오픈,별정A,-125000,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,수,57.0,건조,흐림,5,6,77.5,80483,70136,104104
20210122,2,7,42626,3,연령오픈,별정A,9260000,9260000,9260000,12,3,1,1,0,0,0,0,한국,R0~0,국6등급,-,3,3,1200,수,56.5,건조,흐림,5,1,75.6,80438,70121,112274
20210122,2,8,43014,3,연령오픈,별정A,7710000,7710000,7710000,12,3,0,0,0,0,1,1,한국,R0~0,국6등급,-,3,3,1200,수,56.5,건조,흐림,5,4,76.4,80484,70127,111078
20210122,2,9,41400,4,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,거,57.0,건조,흐림,5,8,78.0,80532,70246,117002
20210122,2,10,43131,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,수,56.5,건조,흐림,5,3,75.9,80564,70129,214708
20210122,2,11,42629,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,54.5,건조,흐림,5,10,79.9,80588,70134,65079
20210122,2,12,41418,4,연령오픈,별정A,5060000,5060000,5060000,12,3,0,0,1,1,0,0,한국,R0~0,국6등급,-,2,2,1200,수,57.0,건조,흐림,5,2,75.6,80551,70142,216420
20210122,3,1,42936,3,연령오픈,별정A,8140000,8140000,8140000,12,3,0,0,1,1,0,0,한국(포),R0~0,국6등급,-,4,4,1400,암,54.5,건조,흐림,5,9,90.8,80423,70125,104146
20210122,3,2,39354,5,연령오픈,별정A,13380000,9780000,9780000,12,3,0,0,0,0,1,1,한국,R0~0,국6등급,-,12,6,1400,거,57.0,건조,흐림,5,11,92.1,80551,70121,112292
20210122,3,3,40784,4,연령오픈,별정A,9680000,9680000,4080000,12,3,0,0,0,0,1,1,한국,R0~0,국6등급,-,5,4,1400,수,57.0,건조,흐림,5,10,92.0,80564,70246,105119
20210122,3,4,42097,3,연령오픈,별정A,10780000,10780000,10780000,12,3,0,0,1,1,0,0,한국(포),R0~0,국6등급,-,3,3,1400,암,54.5,건조,흐림,5,3,89.9,80376,70194,103012
20210122,3,5,40608,4,연령오픈,별정A,9830000,9830000,9830000,12,3,0,0,1,1,0,0,한국,R0~0,국6등급,-,6,5,1400,거,57.0,건조,흐림,5,4,89.9,80421,70120,117038
20210122,3,6,40672,4,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,3,3,1400,수,57.0,건조,흐림,5,2,89.6,80403,70109,104148
20210122,3,7,42363,3,연령오픈,별정A,0,0,0,12,3,0,0,0,0,0,0,한국,R0~0,국6등급,-,3,3,1400,수,56.5,건조,흐림,5,7,90.8,80546,70135,110052
